repository,repoStars,repoLastFetched,commit,path
github.com/angular/angular,95630,2024-09-03T16:08:45.087771Z,3bafda20c30edb42e5cb3c2424edca2f7224ffde,packages/service-worker/config/schema.json
github.com/flutter/flutter,164362,2024-09-03T16:16:26.738563Z,6fe09872b12acb5747d6e01e84987120cabf31df,packages/flutter_tools/static/custom-devices.schema.json
github.com/composer/composer,28481,2024-09-03T14:48:42.508788Z,aca19582b56576ec64108656bd890e872ea97a4c,res/composer-schema.json
github.com/composer/composer,28481,2024-09-03T14:48:42.508788Z,aca19582b56576ec64108656bd890e872ea97a4c,res/composer-repository-schema.json
github.com/google/flatbuffers,23038,2024-09-03T15:19:19.950037Z,8db59321d9f02cdffa30126654059c7d02f70c32,tests/arrays_test.schema.json
github.com/google/flatbuffers,23038,2024-09-03T15:19:19.950037Z,8db59321d9f02cdffa30126654059c7d02f70c32,tests/monster_test.schema.json
github.com/rancher/rancher,23182,2024-09-03T15:07:59.360898Z,c34718f7f3656490b0be98d834473a09cd37b3bc,chart/values.schema.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/nav.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/extra.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/theme.json
github.com/ToolJet/ToolJet,28649,2024-09-03T11:12:26.920293Z,81a53b89b0a63dbe90e46d9834e7abbf6e9545b1,plugins/packages/typesense/lib/manifest.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/extensions.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/validation.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/meta.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/info.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/tags.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/blog.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/assets/fonts.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/assets/icons.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/group.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/search.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/social.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/offline.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/typeset.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/privacy.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/projects.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/optimize.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/extensions/markdown.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/extensions/pymdownx.json
github.com/PostHog/posthog,20506,2024-09-03T16:14:46.733199Z,0a6ab2622fd9404afdc60100fef54c3c112ea379,posthog/idl/groups.json
github.com/PostHog/posthog,20506,2024-09-03T16:14:46.733199Z,0a6ab2622fd9404afdc60100fef54c3c112ea379,posthog/idl/person.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/external/minify.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/jni-config-schema-v1.0.0.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/jni-config-schema-v1.1.0.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/config-type-schema-v1.0.0.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/proxy-config-schema-v1.0.0.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/build-output-schema-v0.9.0.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/build-output-schema-v0.9.2.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/build-output-schema-v0.9.3.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/build-output-schema-v0.9.1.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/reflect-config-schema-v1.0.0.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/reflect-config-schema-v1.1.0.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/resource-config-schema-v1.0.0.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/resource-config-schema-v1.1.0.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/config-condition-schema-v1.0.0.json
github.com/PostHog/posthog,20506,2024-09-03T16:14:46.733199Z,0a6ab2622fd9404afdc60100fef54c3c112ea379,posthog/idl/events_json.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/src/jsonSchema/schema201909.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/src/jsonSchema/schema202012.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/embedded-resources-schema-v1.0.0.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/embedded-resources-schema-v1.1.0.json
github.com/aquasecurity/trivy,22710,2024-09-03T15:42:25.651037Z,0cac3ac7075017628a21a7990941df04cbc16dbe,pkg/iac/rego/schemas/rbac.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/resources/jsonSchema/vocabularies/2019-09/core.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/resources/jsonSchema/vocabularies/2020-12/core.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/resources/jsonSchema/vocabularies/2019-09/format.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/resources/jsonSchema/vocabularies/2019-09/content.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/resources/jsonSchema/vocabularies/2020-12/content.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/resources/jsonSchema/vocabularies/2019-09/meta-data.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/resources/jsonSchema/vocabularies/2020-12/meta-data.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/resources/jsonSchema/vocabularies/2020-12/applicator.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/resources/jsonSchema/vocabularies/2019-09/applicator.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/resources/jsonSchema/vocabularies/2019-09/validation.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/resources/jsonSchema/vocabularies/2020-12/validation.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/serialization-config-schema-v1.1.0.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/serialization-config-schema-v1.0.0.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/resources/jsonSchema/vocabularies/2020-12/unevaluated.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/reachability-metadata-schema-v1.0.0.json
github.com/projectdiscovery/nuclei,19748,2024-09-03T09:42:50.521092Z,e0b254286806d4517ea8ce69b6cb25a044b5a1ef,nuclei-jsonschema.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/resources/jsonSchema/vocabularies/2020-12/format-annotation.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/external/gen-files.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/external/redirects.json
github.com/PostHog/posthog,20506,2024-09-03T16:14:46.733199Z,0a6ab2622fd9404afdc60100fef54c3c112ea379,posthog/idl/person_distinct_id.json
github.com/aquasecurity/trivy,22710,2024-09-03T15:42:25.651037Z,0cac3ac7075017628a21a7990941df04cbc16dbe,pkg/iac/rego/schemas/kubernetes.json
github.com/PostHog/posthog,20506,2024-09-03T16:14:46.733199Z,0a6ab2622fd9404afdc60100fef54c3c112ea379,posthog/idl/plugin_log_entries.json
github.com/aquasecurity/trivy,22710,2024-09-03T15:42:25.651037Z,0cac3ac7075017628a21a7990941df04cbc16dbe,pkg/iac/rego/schemas/dockerfile.json
github.com/oracle/graal,20174,2024-09-03T15:35:37.993375Z,e67b8193c2b3d9afd752799ea92ecda435c14702,docs/reference-manual/native-image/assets/predefined-classes-config-schema-v1.0.0.json
github.com/PostHog/posthog,20506,2024-09-03T16:14:46.733199Z,0a6ab2622fd9404afdc60100fef54c3c112ea379,posthog/idl/person_distinct_id2.json
github.com/ajv-validator/ajv,13708,2024-09-03T14:57:54.546923Z,f06766f33ed7291f84c19f22a1286a34475fbdaf,lib/refs/json-schema-2019-09/schema.json
github.com/ajv-validator/ajv,13708,2024-09-03T14:57:54.546923Z,f06766f33ed7291f84c19f22a1286a34475fbdaf,lib/refs/json-schema-2020-12/schema.json
github.com/ajv-validator/ajv,13708,2024-09-03T14:57:54.546923Z,f06766f33ed7291f84c19f22a1286a34475fbdaf,lib/refs/json-schema-2019-09/meta/core.json
github.com/ajv-validator/ajv,13708,2024-09-03T14:57:54.546923Z,f06766f33ed7291f84c19f22a1286a34475fbdaf,lib/refs/json-schema-2020-12/meta/core.json
github.com/ajv-validator/ajv,13708,2024-09-03T14:57:54.546923Z,f06766f33ed7291f84c19f22a1286a34475fbdaf,lib/refs/json-schema-2019-09/meta/format.json
github.com/ajv-validator/ajv,13708,2024-09-03T14:57:54.546923Z,f06766f33ed7291f84c19f22a1286a34475fbdaf,lib/refs/json-schema-2019-09/meta/content.json
github.com/ajv-validator/ajv,13708,2024-09-03T14:57:54.546923Z,f06766f33ed7291f84c19f22a1286a34475fbdaf,lib/refs/json-schema-2020-12/meta/content.json
github.com/ajv-validator/ajv,13708,2024-09-03T14:57:54.546923Z,f06766f33ed7291f84c19f22a1286a34475fbdaf,lib/refs/json-schema-2019-09/meta/meta-data.json
github.com/ajv-validator/ajv,13708,2024-09-03T14:57:54.546923Z,f06766f33ed7291f84c19f22a1286a34475fbdaf,lib/refs/json-schema-2020-12/meta/meta-data.json
github.com/ajv-validator/ajv,13708,2024-09-03T14:57:54.546923Z,f06766f33ed7291f84c19f22a1286a34475fbdaf,lib/refs/json-schema-2020-12/meta/applicator.json
github.com/ajv-validator/ajv,13708,2024-09-03T14:57:54.546923Z,f06766f33ed7291f84c19f22a1286a34475fbdaf,lib/refs/json-schema-2019-09/meta/applicator.json
github.com/ajv-validator/ajv,13708,2024-09-03T14:57:54.546923Z,f06766f33ed7291f84c19f22a1286a34475fbdaf,lib/refs/json-schema-2019-09/meta/validation.json
github.com/ajv-validator/ajv,13708,2024-09-03T14:57:54.546923Z,f06766f33ed7291f84c19f22a1286a34475fbdaf,lib/refs/json-schema-2020-12/meta/validation.json
github.com/ajv-validator/ajv,13708,2024-09-03T14:57:54.546923Z,f06766f33ed7291f84c19f22a1286a34475fbdaf,lib/refs/json-schema-2020-12/meta/unevaluated.json
github.com/ajv-validator/ajv,13708,2024-09-03T14:57:54.546923Z,f06766f33ed7291f84c19f22a1286a34475fbdaf,lib/refs/json-schema-2020-12/meta/format-annotation.json
github.com/PostHog/posthog,20506,2024-09-03T16:14:46.733199Z,0a6ab2622fd9404afdc60100fef54c3c112ea379,posthog/idl/events_dead_letter_queue.json
github.com/microsoft/fluentui,18270,2024-09-03T15:36:21.845346Z,4831884340f715d5a8d285e6862e19e85032b738,tools/workspace-plugin/src/executors/build/schema.json
github.com/microsoft/fluentui,18270,2024-09-03T15:36:21.845346Z,4831884340f715d5a8d285e6862e19e85032b738,tools/workspace-plugin/src/executors/clean/schema.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/external/git-authors.json
github.com/novuhq/novu,34074,2024-09-03T11:31:40.38276Z,c3473a0d840990fa4408f25f2ed558a946ef2802,libs/automation/src/generators/provider/schema.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/external/section-index.json
github.com/microsoft/fluentui,18270,2024-09-03T15:36:21.845346Z,4831884340f715d5a8d285e6862e19e85032b738,tools/workspace-plugin/src/executors/type-check/schema.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/tests/testData/jsonSchema/highlighting/deprecation.json
github.com/apache/airflow,36107,2024-09-03T15:26:10.424789Z,86af316c8716c0535e8bebb95c10dfa8227a5049,airflow/providers/openlineage/facets/AirflowJobFacet.json
github.com/apache/airflow,36107,2024-09-03T15:26:10.424789Z,86af316c8716c0535e8bebb95c10dfa8227a5049,airflow/providers/openlineage/facets/AirflowRunFacet.json
github.com/microsoft/fluentui,18270,2024-09-03T15:36:21.845346Z,4831884340f715d5a8d285e6862e19e85032b738,tools/workspace-plugin/src/executors/generate-api/schema.json
github.com/dbt-labs/dbt-core,9559,2024-09-03T16:03:46.340281Z,9b7f4ff842831d8b0975f3ca4a588756ef48d836,schemas/dbt/sources/v3.json
github.com/dbt-labs/dbt-core,9559,2024-09-03T16:03:46.340281Z,9b7f4ff842831d8b0975f3ca4a588756ef48d836,schemas/dbt/catalog/v1.json
github.com/dbt-labs/dbt-core,9559,2024-09-03T16:03:46.340281Z,9b7f4ff842831d8b0975f3ca4a588756ef48d836,schemas/dbt/manifest/v12.json
github.com/dbt-labs/dbt-core,9559,2024-09-03T16:03:46.340281Z,9b7f4ff842831d8b0975f3ca4a588756ef48d836,schemas/dbt/run-results/v6.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-shopify/source_shopify/spec.json
github.com/apache/airflow,36107,2024-09-03T15:26:10.424789Z,86af316c8716c0535e8bebb95c10dfa8227a5049,airflow/providers/openlineage/facets/AirflowDagRunFacet.json
github.com/squidfunk/mkdocs-material,19947,2024-09-03T07:24:00.108794Z,d95e0e62def5068ec8003d378c164ab5b752e21c,docs/schema/plugins/external/git-committers.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-airtable/source_airtable/spec.json
github.com/apache/airflow,36107,2024-09-03T15:26:10.424789Z,86af316c8716c0535e8bebb95c10dfa8227a5049,airflow/providers/openlineage/facets/AirflowDebugRunFacet.json
github.com/apache/airflow,36107,2024-09-03T15:26:10.424789Z,86af316c8716c0535e8bebb95c10dfa8227a5049,airflow/providers/openlineage/facets/AirflowStateRunFacet.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/tests/testData/jsonSchema/newerFormats/IfElseSchemaWithDepth1.json
github.com/JetBrains/intellij-community,17053,2024-09-03T16:28:50.77267Z,8f1bb7fec3771f9b4cea099bd5b96f5444671656,json/tests/testData/jsonSchema/newerFormats/IfElseSchemaWithDepth2.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-github/source_github/schemas/tags.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-gitlab/source_gitlab/schemas/tags.json
github.com/VowpalWabbit/vowpal_wabbit,8454,2024-09-03T08:11:23.527713Z,c0f724bea23d68b5c5e48c2f3899c66a5fc57680,test/vwtest.schema.json
github.com/fastfetch-cli/fastfetch,9280,2024-09-03T11:12:00.554028Z,99e0dc9aaa9ecf3645c086258149058beb1442af,doc/json_schema.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-gitlab/source_gitlab/schemas/jobs.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-stripe/source_stripe/schemas/cards.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-gitlab/source_gitlab/schemas/users.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-github/source_github/schemas/teams.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-github/source_github/schemas/users.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-gitlab/source_gitlab/schemas/epics.json
github.com/apache/airflow,36107,2024-09-03T15:26:10.424789Z,86af316c8716c0535e8bebb95c10dfa8227a5049,airflow/providers/google/cloud/openlineage/BigQueryJobRunFacet.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-github/source_github/schemas/events.json
github.com/score-spec/spec,7768,2024-09-03T03:17:04.225248Z,f4dab8bf61a57263468433f65e9e421db709b388,score-v1b1.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-gitlab/source_gitlab/schemas/groups.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-gitlab/source_gitlab/schemas/issues.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-github/source_github/schemas/issues.json
github.com/apache/airflow,36107,2024-09-03T15:26:10.424789Z,86af316c8716c0535e8bebb95c10dfa8227a5049,airflow/providers/google/cloud/openlineage/BigQueryErrorRunFacet.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-github/source_github/schemas/reviews.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-gitlab/source_gitlab/schemas/commits.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-stripe/source_stripe/schemas/reviews.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-jira/source_jira/schemas/issue_types.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-github/source_github/schemas/commits.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-gitlab/source_gitlab/schemas/branches.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-github/source_github/schemas/projects.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-github/source_github/schemas/branches.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-gitlab/source_gitlab/schemas/releases.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-github/source_github/schemas/comments.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-github/source_github/schemas/releases.json
github.com/windmill-labs/windmill,9526,2024-09-03T11:55:39.186995Z,b3b24ae83ab177de73d87507bd0b3490c0466547,cli/examples/example.resource-type.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-gitlab/source_gitlab/schemas/projects.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-stripe/source_stripe/schemas/accounts.json
github.com/microsoft/fluentui,18270,2024-09-03T15:36:21.845346Z,4831884340f715d5a8d285e6862e19e85032b738,tools/workspace-plugin/src/executors/verify-packaging/schema.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-stripe/source_stripe/schemas/customers.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-github/source_github/schemas/workflows.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-gitlab/source_gitlab/schemas/pipelines.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-github/source_github/schemas/assignees.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-jira/source_jira/schemas/project_roles.json
github.com/windmill-labs/windmill,9526,2024-09-03T11:55:39.186995Z,b3b24ae83ab177de73d87507bd0b3490c0466547,cli/examples/u/admin/fib/fib.script.json
github.com/json-api/json-api,7414,2024-09-03T12:59:42.49424Z,77bc3cbbaf5cf04f25cb592dade51e0c830cde95,_schemas/1.0/schema.json
github.com/json-api/json-api,7414,2024-09-03T12:59:42.49424Z,77bc3cbbaf5cf04f25cb592dade51e0c830cde95,_schemas/1.0/schema_update_resource.json
github.com/json-api/json-api,7414,2024-09-03T12:59:42.49424Z,77bc3cbbaf5cf04f25cb592dade51e0c830cde95,_schemas/1.0/schema_create_resource.json
github.com/json-api/json-api,7414,2024-09-03T12:59:42.49424Z,77bc3cbbaf5cf04f25cb592dade51e0c830cde95,_schemas/1.0/schema_update_relationship.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-github/source_github/schemas/stargazers.json
github.com/airbytehq/airbyte,15350,2024-09-03T13:24:43.96199Z,c0e629f394e1f60e7f51d3b95340d7284ed9877f,airbyte-integrations/connectors/source-bing-ads/source_bing_ads/schemas/labels.json
